filename,board_accuracy,full_fen_match,num_mismatches
1K1B4-n1r1N1n1-BP6-4Rpbp-2b2b2-8-7k-8.jpeg,1.0,True,0
1K1Bkn2-4rbq1-8-1N3B2-5Q2-1b6-1p1Q4-b7.jpeg,0.9688,False,2
1K1bn3-1rN5-5R2-2kpq3-6P1-N7-P7-3Q4.jpeg,0.9844,False,1
1K1bN3-2B2r1p-6Q1-2N5-2n5-8-4pk2-8.jpeg,0.9375,False,4
1K1bnN2-8-1r6-1P2B3-8-5k1n-6P1-1R3N2.jpeg,0.9688,False,2
1K1bQ3-7B-8-8-6k1-8-8-8.jpeg,0.9844,False,1
1K1k1b2-6Q1-8-4b3-8-2p5-8-5q2.jpeg,0.9844,False,1
1K1k3r-6b1-3P4-3Q2r1-8-8-Q7-6b1.jpeg,0.8438,False,10
1K1k4-2N1P3-7P-1B6-2n5-3n2r1-3p1r2-3B3q.jpeg,1.0,True,0
1K1k4-2Q5-6q1-8-3n4-7P-5P2-1N6.jpeg,0.9688,False,2
1K1k4-6n1-8-8-1B5q-2B2b2-q1n3RP-7r.jpeg,0.8906,False,7
1K1k4-8-8-b7-4R3-8-1q6-8.jpeg,0.875,False,8
1K1k4-8-b7-1R1R4-8-8-2P5-8.jpeg,0.9844,False,1
1K1n2r1-8-6p1-1P2k3-2p5-8-3Pppp1-3b4.jpeg,0.9375,False,4
1K1n3R-8-1k5P-8-1Nr5-8-8-1b6.jpeg,0.875,False,8
1K1n4-2b5-4pN2-2kb1BP1-4P3-3n4-4nN1B-5N2.jpeg,0.9531,False,3
1K1n4-2p2nb1-2R5-8-2bn4-2n4Q-1R6-1k5Q.jpeg,0.9531,False,3
1K1n4-2p5-5R1n-6b1-3r2B1-r2p4-B6k-2Q5.jpeg,0.9844,False,1
1K1n4-4kB2-3b1Qb1-P6p-1r6-1b6-2q4q-6R1.jpeg,0.9219,False,5
1K1n4-5p2-8-Pp6-5k2-1Pr5-1B6-2R5.jpeg,0.9688,False,2
1K1N4-7p-1R6-3PNP2-4k2Q-3r2R1-2P2b2-3nQ3.jpeg,1.0,True,0
1k1N4-8-2n5-K7-8-p7-3Q4-4n2N.jpeg,0.9688,False,2
1K1N4-8-3R4-4nQ2-2B3r1-4R1n1-8-2R1rk2.jpeg,1.0,True,0
1K1N4-8-8-2b1Qk1p-8-8-8-2r5.jpeg,0.9688,False,2
1K1n4-8-8-8-4kP2-8-8-7B.jpeg,0.9844,False,1
1K1nn3-2p5-R7-1k3r2-1p3Q2-5NP1-8-1b4Br.jpeg,0.625,False,24
1k1nN3-4R3-6N1-8-N1N2n2-8-7p-KB6.jpeg,0.9688,False,2
1K1nQ3-2p5-4n3-8-r1P3N1-Bkrn4-4b2q-4b3.jpeg,0.9688,False,2
1K1Q1k2-7P-8-8-6P1-6P1-8-B3Q3.jpeg,0.9688,False,2
1K1q1k2-8-8-8-8-4Q3-8-B7.jpeg,1.0,True,0
1k1Q2BR-1b6-8-1B2p3-1P3r1R-8-7p-K3Q1B1.jpeg,0.6562,False,22
1k1q3r-3P2P1-3R2B1-3R2Np-KN4n1-q3N3-8-8.jpeg,0.9062,False,6
1K1q4-2B1B1B1-5R2-bb1R1q2-8-8-1k4p1-B1Q4R.jpeg,0.9062,False,6
1K1Q4-5p2-6B1-8-2b2N2-2r4k-8-2qb1r2.jpeg,0.9688,False,2
1K1Q4-8-3B2k1-8-2r5-8-1B4b1-1N6.jpeg,0.9062,False,6
1K1q4-8-4P1r1-8-R1k5-P2p4-4pR2-6r1.jpeg,0.9688,False,2
1K1q4-8-4R3-1q2p2k-P5P1-1r1Qn2P-6Q1-8.jpeg,1.0,True,0
1k1Qb3-8-Kp2b3-8-3b2P1-6B1-4n3-3r4.jpeg,0.9844,False,1
1K1r1B1R-1p6-2Q3k1-2B2p2-8-1Q1q4-8-3R1N2.jpeg,1.0,True,0
1K1R1N2-1B6-4pQ2-1k3n2-5b1n-1P5R-1q6-1n5B.jpeg,0.875,False,8
1K1r1r2-8-8-1q6-8-8-N3bk2-8.jpeg,1.0,True,0
1K1r1Rk1-3P1b2-8-7n-2b5-8-Q1Rp4-8.jpeg,0.9219,False,5
1K1r3b-8-5b2-8-6b1-2p5-2P3kn-1n1b4.jpeg,0.9531,False,3
1k1r4-1n4q1-P7-K7-6P1-8-8-8.jpeg,1.0,True,0
1K1r4-5P2-b3kR2-3R4-3b4-6n1-R6R-3R4.jpeg,0.9688,False,2
1K1R4-8-1k6-8-2PQ4-8-8-2B5.jpeg,0.9844,False,1
1K1R4-8-6P1-4P2k-2B5-2N3n1-5R2-2Qq4.jpeg,0.9688,False,2
1K1R4-8-8-6k1-8-8-8-1B2r3.jpeg,0.9844,False,1
1K1r4-8-NP6-1k4Q1-8-8-8-8.jpeg,1.0,True,0
1K1r4-8-P7-b7-8-3b1k2-p4B2-8.jpeg,0.9688,False,2
1K1R4-P2b4-2Q5-B1q5-7k-3R1b2-n6n-2nr4.jpeg,0.9844,False,1
1K1r4-Q4q2-8-P7-8-8-2p3Rk-2b5.jpeg,0.9844,False,1
1K2b1rN-r2k4-3N2P1-1B2p3-8-5P1n-4n3-3b3N.jpeg,1.0,True,0
1K2B2R-4N3-8-p3p3-2q1n2R-6R1-2kQb2b-8.jpeg,0.9844,False,1
1K2B2R-bP6-8-2k5-N6p-2b4B-P2P4-8.jpeg,1.0,True,0
1K2b3-4b3-1B1P2R1-8-5P2-2Q1p2N-5B2-3N1Rk1.jpeg,0.9375,False,4
1K2b3-4p3-5Pp1-3k1P2-r2b4-R1r5-1P6-1q5N.jpeg,0.9844,False,1
1k2B3-6B1-KqbP4-8-P7-1r2n3-8-7Q.jpeg,1.0,True,0
1K2b3-7Q-1nr5-6r1-2np2P1-2NrP3-1Q6-1k6.jpeg,0.9531,False,3
1K2b3-8-3R1k2-6p1-6N1-P1P5-7B-3N4.jpeg,0.9531,False,3
1K2b3-8-8-4B2r-8-4b3-8-4B2k.jpeg,0.9531,False,3
1K2b3-8-n6p-6qb-1r4p1-b2k4-3p4-8.jpeg,0.9688,False,2
1K2Bb2-3b1p2-1q4N1-6N1-3P4-7k-8-1q6.jpeg,0.8906,False,7
1K2bk2-6N1-1r2R3-nP6-b7-3Q4-2B5-N4n2.jpeg,0.9062,False,6
1K2bQ2-1N3N2-2p5-4n3-1n6-8-2kN4-5rB1.jpeg,0.9531,False,3
1K2bR2-2n4p-1r6-1B1P1r2-8-6P1-4k1Q1-5N2.jpeg,0.9688,False,2
1K2br2-8-1b6-8-p7-2bp4-8-3B1k1B.jpeg,0.9531,False,3
1K2k2R-8-7p-3N4-2p5-n3N2N-2r2R2-2NB1r2.jpeg,0.8281,False,11
1K2k3-2q5-8-8-8-1N5B-8-3R4.jpeg,0.8594,False,9
1K2k3-3R4-6n1-8-8-8-8-1R6.jpeg,1.0,True,0
1K2k3-7b-5B2-5P2-8-8-3R4-2n2N2.jpeg,0.8438,False,10
1K2k3-n5P1-1R6-8-1Q6-8-7n-1n5N.jpeg,0.6094,False,25
1K2k3-r7-8-8-2R2r2-8-5p2-8.jpeg,0.9531,False,3
1K2n2k-8-1N6-1n2R3-8-n4r2-R7-8.jpeg,0.9844,False,1
1K2N2R-6k1-7n-8-8-8-8-3R3r.jpeg,1.0,True,0
1K2n3-3p4-8-1Q4P1-3q4-8-7k-7N.jpeg,1.0,True,0
1K2n3-4R3-8-1P2r3-N3B3-2P5-1p1R4-1nk5.jpeg,1.0,True,0
1K2N3-5R1N-4kn2-P1n3r1-8-b3n1n1-2BR4-8.jpeg,0.9531,False,3
1K2N3-8-3k4-8-N6B-3NR3-1pb1R3-3R4.jpeg,0.875,False,8
1K2n3-8-5r2-8-5n2-2k5-1b6-r2B4.jpeg,0.9688,False,2
1K2N3-8-nrk5-8-8-8-r7-8.jpeg,1.0,True,0
1K2nR1r-PP6-8-1pR1r3-P4q2-4k3-8-3bQ3.jpeg,0.9688,False,2
1K2Q1k1-8-8-8-7P-8-1b6-8.jpeg,0.9844,False,1
1K2Q1N1-1b6-8-8-8-8-Rn2k2b-r5N1.jpeg,0.9375,False,4
1K2Q3-5p1n-1k6-n2b4-2B4n-1N3Q2-7R-1n2B1b1.jpeg,1.0,True,0
1K2Q3-7R-3r4-1N1R1P2-7P-7r-7k-5Qn1.jpeg,0.9844,False,1
1K2Q3-8-6PB-1P4k1-8-7P-8-r1N5.jpeg,0.6094,False,25
1K2Q3-8-7B-8-1q6-2P2k1p-5r2-1n3B2.jpeg,1.0,True,0
1K2Q3-8-8-4n2k-8-1b6-6R1-8.jpeg,0.9688,False,2
1K2Q3-8-8-4N3-5k2-2NN2rN-2r3n1-2r2R2.jpeg,1.0,True,0
1K2q3-b1b5-3NN3-3P4-3p4-8-5Q2-5Qk1.jpeg,0.8906,False,7
1K2Qk2-5n2-8-1n3n2-2p5-8-8-8.jpeg,0.9844,False,1
1K2qN2-p3P1P1-2Q5-2kP4-1r2N1p1-5n2-7N-r7.jpeg,1.0,True,0
1K2qR2-3N2b1-8-3P1P2-7k-1p6-6n1-8.jpeg,0.9531,False,3
1K2r1Br-2p5-3q3n-4R1n1-8-B7-B6k-3r3b.jpeg,0.9375,False,4
1K2R2B-8-8-2P1k3-8-1R6-5N2-6R1.jpeg,1.0,True,0
1k2R2B-8-K6Q-8-8-8-q6p-8.jpeg,1.0,True,0
1K2R2n-3q4-1b3p2-2b5-8-1q2n3-8-6k1.jpeg,0.8906,False,7
1K2R2q-8-p2R2B1-8-1rP3kb-N1p2n2-3n4-5r2.jpeg,0.9688,False,2
1K2R3-4p1r1-8-8-2R3Q1-PR6-5k2-8.jpeg,1.0,True,0
1K2R3-6P1-7Q-2b5-8-8-2Rk1p2-6bq.jpeg,0.9531,False,3
1K2R3-7k-2PP4-8-7B-1N6-8-8.jpeg,0.9688,False,2
1K2R3-8-3r2Q1-2qQ2P1-2k5-5P2-5n2-1R6.jpeg,0.9844,False,1
1K2R3-8-7N-7k-8-8-8-3b4.jpeg,1.0,True,0
1K2r3-N7-4R2p-4Q3-6k1-4pR2-4B1q1-n7.jpeg,0.9688,False,2
1K2rq2-5P2-2B3p1-3P2P1-8-3p1B2-r3P3-R5k1.jpeg,0.9844,False,1
1K2rQr1-3P4-5r2-1p6-p6p-1P1k4-8-1Rr5.jpeg,0.9062,False,6
1K2rR2-3k2r1-4n2N-4R3-8-3Q3Q-8-3B2n1.jpeg,0.9375,False,4
1k3B1r-5R1R-8-5P2-bq6-K2p4-4R3-4b3.jpeg,0.9531,False,3
1k3B2-1Pn1pB2-K6P-r7-q5Nr-6qB-8-8.jpeg,0.9688,False,2
1k3B2-1q1b1B2-K7-PR2np2-8-8-4p1R1-3B4.jpeg,0.875,False,8
1K3B2-2N5-6n1-8-8-8-1P5k-8.jpeg,1.0,True,0
1K3b2-2P5-5R2-7P-4Rk2-8-3Q2P1-6B1.jpeg,0.9844,False,1
1k3b2-2r5-7B-K7-8-8-r4N2-3NbQ2.jpeg,1.0,True,0
1K3B2-5b1R-p5qp-p7-8-2R4n-1k6-3r4.jpeg,0.9688,False,2
1k3b2-5p2-6pr-B5n1-2b5-8-K7-8.jpeg,0.9062,False,6
1K3B2-7P-4N3-8-2k5-1B6-1n1B4-8.jpeg,0.9844,False,1
1K3B2-8-5k1P-6B1-8-8-8-r7.jpeg,1.0,True,0
1K3B2-8-7p-8-2Q3k1-8-1p4q1-8.jpeg,0.9375,False,4
1K3b2-8-8-3k4-8-1R6-3P1r2-8.jpeg,1.0,True,0
1K3B2-8-8-8-1n6-2k5-1P1r4-7N.jpeg,1.0,True,0
1K3bb1-8-6B1-3N4-4k3-8-1N6-2B5.jpeg,0.9844,False,1
1K3br1-b7-2k5-2N5-N1b5-3P1b2-b1N5-5N2.jpeg,1.0,True,0
1K3k1B-1p6-p7-rq6-1P6-8-7N-n1Bq4.jpeg,1.0,True,0
1K3k1r-n7-8-8-2p2n2-8-4QNN1-3N4.jpeg,0.9844,False,1
1K3k2-2Bb3N-8-6Q1-6p1-8-5P2-6N1.jpeg,0.9531,False,3
1K3k2-5p2-8-2R5-3b2R1-1Q3b2-8-8.jpeg,0.9531,False,3
1K3k2-8-8-5P2-5R2-8-6BB-7n.jpeg,0.9844,False,1
1k3N1B-1p2b3-8-8-8-2rb2Q1-8-K2R4.jpeg,0.9844,False,1
1K3N1n-7n-1p6-2Q2B2-1r4P1-8-4qk2-8.jpeg,0.9219,False,5
1K3n1r-8-1p5r-3pN1P1-p2B4-1P4n1-6k1-r4R2.jpeg,1.0,True,0
1k3N2-3P3b-q3n2n-K5p1-1p6-8-8-8.jpeg,0.9531,False,3
1K3N2-4k3-8-8-8-3P4-8-1B2R2B.jpeg,0.5469,False,29
1K3n2-5kN1-5p2-8-3q4-qP2b3-n4NB1-8.jpeg,0.9375,False,4
1K3N2-5P2-nk2r3-b7-3P4-5q2-3P4-8.jpeg,0.9375,False,4
1k3N2-5Q2-K6B-3n4-8-8-8-5Q2.jpeg,0.9219,False,5
1K3N2-7R-3B4-3b4-1br5-5b1N-Br5B-7k.jpeg,0.9219,False,5
1K3N2-8-1B1k4-8-1B4b1-8-5Q2-6b1.jpeg,0.8906,False,7
1K3N2-8-3n4-8-6B1-4k3-1b6-3R4.jpeg,0.9844,False,1
1K3n2-8-8-1pNq4-Nr3n2-2r4B-1N5k-8.jpeg,0.9219,False,5
1K3N2-8-8-3QB1k1-N7-2N2p2-5p2-3Q4.jpeg,0.9531,False,3
1K3n2-N7-5RBQ-1r1p4-4k3-5B2-8-3B2r1.jpeg,0.9844,False,1
1k3N2-q6n-8-K3N3-N1B5-Rb1N3b-3B4-5B2.jpeg,1.0,True,0
1K3n2-r1p5-r3p3-7p-4n3-7Q-1N6-4k3.jpeg,1.0,True,0
1k3Q2-2r5-8-K4Q2-6p1-1p6-8-6n1.jpeg,1.0,True,0
1k3q2-5R2-8-5PN1-5N2-Kq5r-4Q1R1-3r4.jpeg,0.9531,False,3
1K3q2-6R1-2p2bb1-b7-P5bR-8-1n6-2k1N3.jpeg,1.0,True,0
1K3q2-8-4q2Q-8-3k1N2-5P2-2P3B1-8.jpeg,0.9844,False,1
1k3q2-8-K7-1r3p2-2p5-1b6-8-8.jpeg,0.9375,False,4
1K3qB1-1b1p2k1-P1B5-3Q4-2p3B1-5P1p-8-8.jpeg,1.0,True,0
1K3r1n-8-3b4-p7-1r2p3-1kP5-R3B3-8.jpeg,0.9375,False,4
1K3R1n-8-3r1k2-8-4P2P-3q1RB1-8-8.jpeg,0.9531,False,3
1K3R1N-n1N5-3r3q-3b1p1R-8-6p1-5RR1-bk6.jpeg,0.9062,False,6
1K3r2-2R3N1-Rn1P2b1-1n2r3-8-7p-1k2Q3-3N3R.jpeg,0.9062,False,6
1K3r2-3Q4-8-7p-7k-1n6-8-8.jpeg,1.0,True,0
1K3R2-6b1-4b2P-nP5n-8-5n2-3r1pRk-r1B5.jpeg,0.9844,False,1
1K3R2-6NB-B1k5-8-3b4-8-P1bPn1p1-7N.jpeg,0.9844,False,1
1K3r2-8-6Rk-8-3br3-2Q1r3-8-n4bQ1.jpeg,0.875,False,8
1k3r2-n7-K3Q3-8-2Q5-3p2B1-8-6N1.jpeg,0.9844,False,1
1K3RB1-1Pr2p2-5p2-b4k2-1Q1n1rp1-2n5-8-6N1.jpeg,0.9531,False,3
1K3rn1-8-r7-8-N2r4-7P-3n2B1-2kB1n2.jpeg,0.9062,False,6
1K3rq1-8-3r4-5p2-3p4-8-3nk3-1R2R3.jpeg,0.9531,False,3
1K4b1-1N2kp2-N7-2P2q2-8-3p3Q-8-8.jpeg,0.9688,False,2
1K4b1-3k4-5R1r-3P4-8-8-8-4r3.jpeg,0.8438,False,10
1K4b1-3q4-6p1-8-b3P3-2P5-4Bk1P-1R6.jpeg,0.9688,False,2
1K4b1-3qRp2-1R1k4-5P2-8-8-5N2-8.jpeg,1.0,True,0
1k4B1-6P1-8-Kp6-2r5-6R1-1rb5-1b5N.jpeg,0.9844,False,1
1K4B1-8-P7-8-8-r1p5-8-5k2.jpeg,0.8906,False,7
1K4b1-b5N1-6r1-2nNB1b1-8-8-4kPb1-Nq1r4.jpeg,0.8125,False,12
1K4B1-p7-1b5q-4Q3-1n6-8-3Q4-1k1N4.jpeg,0.9844,False,1
1K4bk-2B5-8-7p-1n6-2b5-5p2-2q5.jpeg,1.0,True,0
1K4Bn-1N3P2-1P6-2rP2n1-7P-2p5-6k1-2Q2R1N.jpeg,1.0,True,0
1K4Br-1P1k1r2-r7-8-r2pRB2-7p-1r6-3b4.jpeg,0.9844,False,1
1K4k1-1Rb1R3-2b3N1-8-6q1-b3r3-n5Qp-4n3.jpeg,0.9844,False,1
1K4k1-2p5-6N1-P7-1R6-7R-1pP5-8.jpeg,0.9375,False,4
1K4k1-8-1Q1rBq2-1n6-1N6-B7-2b5-8.jpeg,0.9531,False,3
1K4k1-8-8-4n3-3q4-2q5-8-1N6.jpeg,0.9844,False,1
1K4kN-r4PP1-8-8-nB6-7N-4q3-8.jpeg,1.0,True,0
1K4n1-3p4-1p3P2-R2q2k1-7q-1P6-N7-1Bq5.jpeg,0.9688,False,2
1K4N1-8-1q6-3b4-1b6-1Nr1p1b1-5B1B-4Rk2.jpeg,0.9531,False,3
1K4n1-8-4Pn2-q4Bk1-4p3-6N1-1B5p-3q1nb1.jpeg,0.9688,False,2
1K4N1-n2P3P-p7-r4k2-5P1Q-4Rr2-8-1B4b1.jpeg,1.0,True,0
1K4N1-P5pp-2nk4-5R2-6q1-8-4n3-7n.jpeg,0.9688,False,2
1K4N1-Q4P2-5Q2-1p6-3NN1n1-3B4-5k1Q-8.jpeg,0.9531,False,3
1k4Nn-6p1-2B3qp-5p1N-2N5-n4p2-K5B1-8.jpeg,0.8906,False,7
1K4q1-1q2n3-2P5-8-6p1-4k1RN-6n1-3r4.jpeg,1.0,True,0
1K4Q1-2b5-8-2p4N-5b2-1k5n-8-1B3n2.jpeg,0.9219,False,5
1k4q1-4R1B1-4N3-2NP4-K7-1b3pB1-8-3b4.jpeg,0.6094,False,25
1K4Q1-5B1k-8-1pR2r2-8-8-8-5rN1.jpeg,0.9375,False,4
1K4q1-8-1k3BN1-8-8-PQ6-7B-5rQ1.jpeg,1.0,True,0
1K4Q1-q7-1B2k1QQ-8-8-8-5b1r-2n1nn2.jpeg,0.9531,False,3
1K4Qb-1p3P2-1PQ4P-3k4-1pB5-b7-5Q2-8.jpeg,0.9531,False,3
1K4r1-1n6-4n3-4k3-5RN1-3N4-r3Rn2-3r2n1.jpeg,0.9219,False,5
1K4R1-3n2b1-3k2b1-8-5p2-3r2RB-p1r5-R7.jpeg,0.9844,False,1
1K4R1-3p4-8-8-q7-1k6-8-7B.jpeg,0.9844,False,1
1K4r1-3rb1p1-3B1N2-8-3N1k2-1P6-2p1N3-2r2R2.jpeg,0.9844,False,1
1K4R1-4n3-1pn5-7r-6Nk-q7-8-r7.jpeg,0.875,False,8
1K4r1-5N2-7b-4q2k-8-8-B7-5n1b.jpeg,0.9531,False,3
1K4R1-8-4R3-4RB2-8-5PP1-8-1B1k4.jpeg,1.0,True,0
1K4R1-8-8-2P5-R3n3-r1k5-7p-1BB1r1R1.jpeg,0.9844,False,1
1K4R1-P5Q1-2r4p-2N5-7k-2pNP3-8-1r2r3.jpeg,1.0,True,0
1K4R1-p7-3P4-2k5-b2P3n-6P1-5p2-8.jpeg,1.0,True,0
1K4RB-5k2-n2p1N2-6RN-8-8-8-3R4.jpeg,1.0,True,0
1K5B-2P4R-3p4-1P5q-8-4kR1n-2b5-N1rq2B1.jpeg,0.9062,False,6
1K5B-2QN1k2-8-Q7-4R1b1-5P1p-7p-B4n2.jpeg,0.9219,False,5
1K5b-3k4-7p-1R2P3-5q2-2pRb3-4P1B1-2b2BN1.jpeg,1.0,True,0
1k5B-4R3-5n2-K5P1-2rpp1P1-3p1B2-1B1N4-5N2.jpeg,0.9844,False,1
1K5b-5P2-3N1N2-8-pkN1b3-8-3r1B1P-3R1nB1.jpeg,1.0,True,0
1K5b-6N1-8-8-q1k5-3P4-1r2PN2-1r6.jpeg,0.9844,False,1
1K5b-8-2kN2R1-8-2n5-4R1B1-4p2p-4r3.jpeg,0.9688,False,2
1K5B-8-2N5-8-2k3B1-6R1-6NN-r1R3q1.jpeg,0.9219,False,5
1K5B-8-4r3-1p6-4k3-3N4-1B1p4-8.jpeg,0.875,False,8
1K5k-6R1-2p4n-8-4R3-1P4R1-2q5-n6b.jpeg,0.9688,False,2
1K5k-8-6R1-2q1r3-N1N2Q1q-1P6-3P4-8.jpeg,0.9062,False,6
1K5k-8-7q-P7-3P4-2B3n1-8-6r1.jpeg,0.9844,False,1
1K5k-8-8-3P4-2Q5-7P-8-8.jpeg,0.9844,False,1
1K5k-Q4r2-8-4P3-2p5-3R3B-4R3-8.jpeg,0.9844,False,1
1K5N-2p1B3-4p3-3B1kb1-3p2b1-4n3-2NN3p-n7.jpeg,1.0,True,0
1K5n-3N2rN-B1b4N-b5k1-4qB2-8-p7-Rb6.jpeg,0.9531,False,3
1K5N-4n3-2k5-Q1B5-2p2R2-7N-8-7r.jpeg,1.0,True,0
1K5n-5k2-4R3-2B5-7n-5N2-3bP3-1Br4B.jpeg,0.875,False,8
1K5n-P7-8-5k2-7b-8-8-3B4.jpeg,0.9375,False,4
1K5N-Pr1b4-4r3-8-2N5-1Q1k4-8-R7.jpeg,1.0,True,0
1K5Q-1p6-3b4-8-8-8-8-2k5.jpeg,0.8594,False,9
1K5q-7k-7p-8-1qr5-8-8-7n.jpeg,1.0,True,0
1K5q-8-4k2Q-1Np2b2-1R3b2-3r4-2nr4-1N5R.jpeg,0.9219,False,5
1K5q-q7-2q2B2-2n2q2-2nn1p2-3Bk3-8-6bR.jpeg,0.9688,False,2
1K5r-1p2N3-8-8-7B-R7-8-4NB1k.jpeg,1.0,True,0
1K5r-1P6-8-8-3k4-6r1-2N5-6B1.jpeg,0.9688,False,2
1K5r-3k3P-8-1r6-6b1-8-8-8.jpeg,0.9219,False,5
1K5r-4n3-2k5-1b1n1Q1N-3b1N1P-q7-2P5-4r3.jpeg,0.6094,False,25
1k5R-8-3b1n2-2Q3n1-1P1R4-K7-8-4RR2.jpeg,0.9844,False,1
1K5r-8-3pR3-2kP4-2P5-1P6-7P-8.jpeg,0.9531,False,3
1K5R-8-8-4k3-8-5B2-2B5-8.jpeg,0.9375,False,4
1K5r-8-n6b-6P1-3r4-2k1r3-8-7b.jpeg,0.9062,False,6
1k6-1b1R4-P7-2P5-8-3N4-8-K7.jpeg,0.9844,False,1
1K6-1b6-6r1-1k6-N7-8-b1n5-8.jpeg,0.9375,False,4
1K6-1BQ3B1-6k1-3Bn2p-3pr3-3B4-6n1-b1QR4.jpeg,0.9219,False,5
1K6-1n1p4-8-4rkQ1-8-1N1p4-8-8.jpeg,1.0,True,0
1K6-1n1Q2q1-3kP2n-5N1N-8-1p6-b4N2-8.jpeg,0.9688,False,2
1k6-1N3qrR-8-1P5P-1b6-K2pN2R-6q1-3n4.jpeg,0.9531,False,3
1K6-1N6-3b4-p3Pk2-5R2-p2P1Bb1-b6r-3BB3.jpeg,0.9688,False,2
1K6-1P3P2-3k4-3Q4-8-p7-8-8.jpeg,0.9688,False,2
1K6-1P3P2-8-3k4-1N6-3p4-8-8.jpeg,1.0,True,0
1K6-1P4P1-3BbB2-8-6k1-2P4r-1r4Q1-1R6.jpeg,0.9219,False,5
1K6-1P4r1-3rn2Q-2P5-8-7k-4Rr2-8.jpeg,0.9844,False,1
1K6-1p5n-8-pQ1k4-8-8-P3Q3-8.jpeg,1.0,True,0
1K6-1p6-1P6-4k3-8-5q2-8-8.jpeg,1.0,True,0
1K6-1P6-7P-1P2B3-b4p2-3kn3-8-5r2.jpeg,0.9688,False,2
1k6-1P6-K7-4n3-q7-4q3-3P3Q-5nR1.jpeg,0.9688,False,2
1K6-1q5N-1k6-1N4p1-5q1b-8-8-8.jpeg,0.9531,False,3
1K6-1R4B1-8-2B5-6k1-4n3-6P1-7B.jpeg,0.9531,False,3
1k6-1R4b1-r1R5-b2p1b1b-K5Bb-5b2-3r2N1-8.jpeg,0.875,False,8
1K6-1r4q1-4k1p1-7N-8-2P5-R1p2N2-5b1B.jpeg,0.5781,False,27
1K6-1R6-1n1R3q-8-R3P2b-1B2b2r-1k5R-4R3.jpeg,1.0,True,0
1K6-1R6-6r1-8-1N6-7k-8-6n1.jpeg,1.0,True,0
1K6-1r6-P7-1B2k3-pBP5-8-6bQ-5rR1.jpeg,0.9688,False,2
1K6-1rpk4-2r5-1R4N1-8-1n6-8-5B1B.jpeg,0.9844,False,1
1K6-2b1Q3-R6B-8-8-3Q3B-5k2-1r2B3.jpeg,0.9219,False,5
1K6-2b5-3N4-p7-4B3-5Q2-n7-1Bk5.jpeg,0.9062,False,6
1K6-2B5-3P3p-2P2Q2-4kP2-8-8-1b6.jpeg,0.9688,False,2
1K6-2B5-8-2P2Bp1-3P1NQ1-4BB2-r4pB1-2q3k1.jpeg,0.9375,False,4
1K6-2b5-8-4B1B1-6n1-4r3-5k2-5n2.jpeg,1.0,True,0
1K6-2N1B1NR-2B5-4R2k-2Q5-P7-1p3p2-3r3B.jpeg,1.0,True,0
1k6-2N2B2-KN1NrB2-3bp3-b7-4R3-5q1p-8.jpeg,0.8281,False,11
1K6-2n3Q1-8-1N6-8-5R1r-8-2k5.jpeg,0.9844,False,1
1K6-2n3r1-5B2-7r-2P5-2bp2Q1-1Nk1R3-5Brb.jpeg,0.9531,False,3
1K6-2n4r-8-N3B1pN-8-2R5-4k3-8.jpeg,1.0,True,0
1K6-2nP2P1-8-8-2B5-8-8-4k3.jpeg,0.9531,False,3
1k6-2P2B2-3n2q1-3P4-1q2b3-3p4-KR2p3-4r1Nn.jpeg,0.9062,False,6
1K6-2p5-1n5p-8-B7-1P1kN3-8-8.jpeg,0.875,False,8
1K6-2p5-3b2P1-8-8-6b1-5k2-8.jpeg,0.9375,False,4
1K6-2P5-5n2-1kp5-3p4-2QN4-b1P5-2R5.jpeg,0.9844,False,1
1K6-2P5-7N-8-8-8-7k-3Q4.jpeg,1.0,True,0
1K6-2P5-8-8-6b1-2N4k-5B2-1b3N2.jpeg,1.0,True,0
1k6-2p5-8-P7-8-8-8-Kb6.jpeg,1.0,True,0
1K6-2p5-p3k1P1-2P5-n1r5-8-8-4r2Q.jpeg,1.0,True,0
1K6-2PP2Q1-8-8-4B3-6Br-R2b1b2-1nrN1kR1.jpeg,0.8438,False,10
1K6-2R1b3-2P5-2B5-2k5-8-7B-8.jpeg,0.9844,False,1
1K6-2r1k2b-2Q5-5R2-8-8-4Q3-B7.jpeg,0.9844,False,1
1K6-2r2pRp-nk4q1-8-2r1bN2-p7-2P2r2-8.jpeg,1.0,True,0
1K6-2R3P1-2P5-2P2R2-rb6-3qBq2-3k4-rn4r1.jpeg,0.9844,False,1
1K6-2R5-1n5N-1Q6-1N2Rk2-8-4PP2-4R2Q.jpeg,1.0,True,0
1K6-2r5-b2N2N1-8-4P1bk-2P5-5p1P-2Bb1B2.jpeg,0.9844,False,1
1K6-2rB2Q1-8-B7-2p5-6k1-8-N1B3B1.jpeg,1.0,True,0
1K6-3b4-2b5-8-8-5r2-8-5k2.jpeg,0.9531,False,3
1K6-3B4-4qPB1-5p1n-5P2-2PR3p-1b4k1-4b3.jpeg,1.0,True,0
1K6-3B4-8-7b-8-5P2-1r6-1B5k.jpeg,1.0,True,0
1K6-3B4-rR6-8-3k4-6B1-6q1-5b2.jpeg,0.9688,False,2
1k6-3Bq3-8-N1b4b-7P-Bb6-K3n2B-Q5n1.jpeg,1.0,True,0
1K6-3k2B1-7R-p4P1R-4b3-1r4b1-4BB2-3B2b1.jpeg,0.9531,False,3
